,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
path.6040,28140,28661.12775,29788.82269,30431.13092,31410.07808,33823.96725,36530.26595,38401.15968,39070.45808,39186.6774,41683.5843
path.6041,28140,29199.50598,31503.76562,34962.48685,34631.47663,34194.0383,35596.64221,35827.70369,34456.07249,34782.53547,35832.73833
path.6042,28140,29065.25683,29619.0467,29589.47286,28184.57903,28171.31403,28495.6217,27734.13336,27269.28835,27575.16857,28071.35738
path.6043,28140,28998.62687,28718.65125,29188.01325,28790.3152,27660.38174,28949.96,30216.73157,29979.87323,29784.81076,29914.91889
path.6044,28140,28475.82892,29529.43554,30269.31504,31133.86329,32610.80992,33021.23937,33029.32066,33018.35253,32849.67446,33156.87337
path.6045,28140,28181.76151,27718.12845,29462.65581,30721.3709,30722.80777,30426.39641,31847.28848,30940.09699,30203.39592,29904.87125
path.6046,28140,28417.64344,27387.51607,27639.37191,28059.25627,27213.31558,28806.87328,27912.39823,28701.6635,28876.37237,31432.95393
path.6047,28140,29199.72477,28585.34038,29042.28555,30443.79938,30159.08481,31136.34417,32234.57733,32969.65516,32734.34608,32323.37965
path.6048,28140,29614.57271,32252.44645,32548.59979,32962.56591,31524.43857,30721.22403,31868.66728,34107.90444,34085.78087,34606.04502
path.6049,28140,28667.75361,29176.25313,28827.02748,30935.86479,32196.78328,35144.00652,36563.89244,37884.70715,37693.58409,38174.5992
path.6050,28140,28233.40252,29124.05672,29497.22985,29342.63711,30755.61578,32028.13181,34047.323,34032.84053,35770.68032,38108.52378
path.6051,28140,28189.27042,30130.35918,30830.04304,30453.28601,32110.06265,33786.57103,33569.0789,33439.40755,34304.7984,37085.41384
path.6052,28140,29721.36866,29464.72719,30709.94319,30742.98022,32321.47178,35488.48492,37622.97858,40944.2473,40291.884,38747.36583
path.6053,28140,29195.67767,29948.05484,31093.35456,30813.31088,28497.80302,29737.93463,29340.94472,30358.86128,31994.4737,32279.71291
path.6054,28140,29517.36233,30007.40363,29833.62989,29758.14518,30126.17598,30076.57602,30225.65124,31546.14917,32136.6868,32363.19895
path.6055,28140,28508.26291,29270.72792,28119.16622,31105.25505,30562.63133,31105.24745,29258.06257,29898.4534,31513.34304,31057.59141
path.6056,28140,29334.94006,28323.29349,30069.75842,30304.48381,32992.71575,32207.26953,34536.2619,35808.20778,36988.01651,35536.699
path.6057,28140,29863.64761,31450.61147,32480.03564,31767.56629,30580.63022,33368.53676,32392.39298,33670.7735,33746.3387,33494.12283
path.6058,28140,30512.55901,32278.4971,34729.57271,35909.21349,37429.28451,37897.1336,37763.06471,36147.771,36929.56712,38099.54924
path.6059,28140,29297.92177,28712.98204,28317.21164,30476.15679,31020.18905,30355.70609,32997.82838,36128.24419,37019.70162,39276.81103
path.6060,28140,29694.07796,28362.84916,31166.23954,32374.15754,32413.03356,32601.48268,35277.91782,36873.84628,35708.94084,38847.39931
path.6061,28140,28619.58372,28611.54575,29792.45553,29821.27331,29719.55396,29365.28983,30625.79657,33505.12059,35481.40756,35949.60598
path.6062,28140,27988.02865,26861.0221,27268.04739,28059.93643,28823.9475,31181.46399,31495.91964,31461.46711,31700.74329,31512.76153
path.6063,28140,26437.38789,27566.19159,28248.76538,28356.09951,30448.0001,29851.40855,30615.82012,30075.48344,32208.07338,34292.4317
path.6064,28140,28951.36548,30138.89433,33084.08197,33967.76409,35262.88613,35125.84841,35250.73635,34118.79245,34141.30609,33443.75387
path.6065,28140,30499.26388,32235.236,33870.68708,33968.07925,34231.48186,35694.21911,34194.10069,36957.50453,38787.81893,39119.47117
path.6066,28140,27767.98734,29744.09226,30992.90659,32175.75953,32771.27228,33969.33601,33358.3618,31414.34016,32154.41673,34040.68366
path.6067,28140,28720.99829,29707.24838,31280.89666,32939.02865,34146.11809,37726.34568,38872.09505,38955.55808,40856.26808,41798.02323
path.6068,28140,28317.64722,29577.53747,30687.50938,32421.4111,32707.95974,32817.54209,33968.95751,33220.52482,31101.01954,32465.73355
path.6069,28140,28838.54708,30002.47607,33345.56163,36689.39646,37075.43309,40117.24058,40201.49329,42139.99165,45246.32883,46761.7993
path.6070,28140,27583.93319,29803.12794,31477.8027,30718.20434,31971.40388,32987.27095,33831.93287,36085.14311,33685.83052,35763.76549
path.6071,28140,28555.53553,27606.99446,27225.88236,27597.36496,27879.29502,29757.48199,30145.46898,31213.50738,29921.57826,31275.18431
path.6072,28140,30250.05304,30826.88975,33203.66301,33524.12627,33243.77408,33223.03816,33756.69821,34525.54829,34473.01947,37091.49345
path.6073,28140,29179.18493,31034.64813,31727.20268,35077.80157,34834.04884,35340.86401,35271.19433,37229.0614,36199.3094,35147.65449
path.6074,28140,27607.11352,27665.56759,29008.95418,27680.41711,27740.17721,28535.17923,27907.45099,30125.62606,31182.5105,31649.46905
path.6075,28140,28868.99357,30249.08098,33218.46306,34411.04571,34999.41097,36525.05789,37501.88932,38598.45297,39529.13743,39252.13082
path.6076,28140,28855.26648,29090.21592,29578.46985,29659.92954,30048.79684,30824.89691,30951.91783,30396.50867,32181.30731,31976.40339
path.6077,28140,28304.09418,29697.06763,29864.24032,30811.42387,28474.09398,29243.97699,29415.67649,30560.15382,29738.22085,29977.62966
path.6078,28140,29638.00093,29134.25067,29333.50681,29385.4702,31417.04131,32656.28159,32903.61769,34279.49522,35128.3814,34388.74108
path.6079,28140,28754.56345,28707.93656,29894.71079,31913.51235,32572.91832,33135.08878,35044.46349,35313.44912,35619.58571,37911.73527
path.6080,28140,29008.06029,29904.25053,31488.69823,32112.78487,31607.41278,32591.64002,34092.48885,35463.88306,35080.46621,36160.16438
path.6081,28140,28586.98627,29600.60596,29950.81411,31715.632,32133.3587,33148.00696,33100.53742,34480.79314,35136.01112,36898.39364
path.6082,28140,27021.07165,27004.30195,26732.46963,27693.38159,27693.00139,28179.26324,28184.71167,27648.70337,28714.58096,28184.26901
path.6083,28140,30233.15961,29891.87718,30067.68559,29709.36808,31737.57373,33862.56389,32280.80892,32710.26289,33667.18411,34522.15866
path.6084,28140,30123.87365,32678.48587,31931.70639,32289.05917,31461.74651,29618.23591,31671.06845,32979.5384,32652.37198,34316.86476
path.6085,28140,28301.06449,28631.97523,29591.50265,29975.34741,31142.17412,33512.21139,34106.32385,33832.29976,34990.63659,37320.87797
path.6086,28140,29888.12419,30242.99612,32885.20809,34978.87678,34512.21171,36140.4476,36877.22659,38804.33064,39257.59279,39653.72854
path.6087,28140,28990.97002,29606.52657,29047.21594,30746.00229,34459.65182,35419.01254,36028.45329,38919.97814,41136.37726,41569.43093
path.6088,28140,26215.25486,26692.09336,27644.92713,27517.42226,27169.22076,26036.58258,27453.65156,28760.82883,28609.50114,30038.44854
path.6089,28140,28374.77486,30496.13859,30041.51281,29541.85596,29026.5317,29783.36869,31368.04095,31702.20581,30876.00491,32060.8981
path.6090,28140,29992.96111,29092.26837,28861.2945,29776.01644,28588.22626,30598.13298,31688.78061,34042.23239,34448.28268,34213.88761
path.6091,28140,29019.68176,31147.69082,31881.4453,30324.34604,30873.40868,28595.57543,29538.19665,29905.13402,29639.72015,30683.72998
path.6092,28140,27902.9957,29889.35187,30634.1307,31286.15341,33202.45601,34036.81557,35926.66304,38791.17981,37988.77891,38111.33574
path.6093,28140,28694.59698,29270.41591,29464.70977,30962.6971,30441.96722,31245.4945,33116.75745,32239.18681,32134.66556,32730.85766
path.6094,28140,29007.72299,29405.03363,31245.43098,31491.03962,33005.76248,32379.49198,33136.94035,32593.86581,32260.44553,33042.84401
path.6095,28140,27546.3841,27567.86975,26688.19046,25789.89559,26029.58252,25885.14917,26051.4233,27878.89294,27814.0715,27896.65485
path.6096,28140,27576.26326,27420.40859,28479.77714,30409.96429,30708.89499,31112.63728,32011.07542,33260.2176,34821.28886,35424.7112
path.6097,28140,27533.37078,28241.32972,30731.00088,31134.48811,32541.65221,32535.08449,31310.10519,31212.08795,31025.43903,32889.05815
path.6098,28140,28546.07495,29930.61634,29564.68445,29529.0915,30977.56445,31944.89218,33797.40858,34173.7323,36026.38515,39580.81405
path.6099,28140,27630.63293,28343.34404,28952.98742,30232.96091,30392.90843,31451.64981,32379.47016,33199.32301,34614.06536,34316.7509
path.6100,28140,28440.34566,29292.06554,29121.47235,30530.68505,31616.05976,32228.68363,33527.86459,36531.55437,36298.05545,36946.41043
path.6101,28140,28071.00725,27127.97206,27298.07125,27467.27576,27715.70125,28374.50878,28934.67014,28528.62374,27839.1339,28334.76718
path.6102,28140,29468.41488,29917.63344,29006.66394,31182.80878,31388.89201,32930.9786,32550.77386,32006.01968,32825.06913,31162.63222
path.6103,28140,29894.29054,31266.78772,32083.1804,32371.49929,31125.89526,31786.36987,32550.12455,33508.04885,34956.91496,33910.09174
path.6104,28140,28921.38915,30211.32098,29455.08909,30387.13915,31948.87638,31974.40261,31846.4275,32350.66035,33392.3214,34584.25038
path.6105,28140,29498.13646,29148.5706,28474.92734,26821.06411,27318.16285,27557.66241,28558.28626,28374.36627,28833.62634,28479.94038
path.6106,28140,28258.26595,29555.59612,29117.13294,28848.97246,28579.51158,28418.97521,28908.19672,29730.37615,30957.07056,32512.17686
path.6107,28140,28969.71137,28167.99528,28220.17303,30123.61784,29260.80722,28593.53829,28804.55041,30158.97838,30433.96922,31588.68243
path.6108,28140,28805.52377,30102.91766,31272.05847,31048.64225,31884.28475,32881.42542,33766.10368,33746.02693,33550.58752,35314.84163
path.6109,28140,28104.454,29971.99985,30706.15626,31287.46431,32799.02786,34612.68033,36980.8467,35564.31135,34218.14185,32928.79717
path.6110,28140,27524.50417,28084.1569,27013.9436,27228.92125,27662.33881,28176.28414,26870.98885,27658.00296,27676.65822,30080.19085
path.6111,28140,29847.75848,28831.84679,29318.09048,31179.58089,32202.36298,32184.94869,33644.53771,35522.24644,37092.51043,38774.79167
path.6112,28140,28374.81031,28659.66407,31223.16388,30936.64984,30008.61943,29771.9977,32371.48794,30965.75858,31224.83512,31168.16523
path.6113,28140,27635.21587,26408.35175,28037.28006,27036.00471,26498.2395,27821.99199,28355.97987,30741.58921,31332.96772,30804.37698
path.6114,28140,28779.39922,28995.50867,29697.98662,30535.40744,31989.83807,32618.20368,32952.01955,33588.76417,35170.27824,37889.34206
path.6115,28140,29230.81213,29515.40506,29684.70033,30011.39969,30895.66827,30495.27695,31509.69325,31991.59464,32876.08631,31655.02705
path.6116,28140,28501.3114,31513.55789,32075.53174,33180.36188,35098.66409,37177.01634,40735.64701,43883.03749,44671.45549,45657.54658
path.6117,28140,27406.21128,28577.28182,30094.82873,30390.54208,30876.52773,31729.72017,32220.25465,32833.35941,34102.75393,33709.01819
path.6118,28140,27896.5426,29430.93998,30742.60102,32427.76847,35133.51883,36445.69206,36912.73787,36022.25427,35841.92739,36955.94743
path.6119,28140,29205.64981,28826.17232,29296.61485,28197.18875,27846.16601,28114.10641,29268.83629,29517.37725,31553.78994,32668.37926
path.6120,28140,27327.30633,29457.82739,30065.96312,29285.49528,28592.47837,28707.3845,29478.22841,28848.75096,28842.10902,30744.70321
path.6121,28140,30418.62326,31588.01194,34325.33199,35092.42264,34876.32469,36092.46825,36971.16971,38028.46837,39196.93732,39639.94972
path.6122,28140,30732.84559,30688.65194,32992.13596,34382.38112,34295.88983,34101.06745,34863.43837,36503.01304,36391.02215,36735.21807
path.6123,28140,27704.87024,27490.019,28452.98327,27983.70862,28929.1947,30698.12506,30851.29096,32797.23791,31824.41575,31505.47238
path.6124,28140,28676.96435,29182.15444,31182.10695,32186.71804,33510.65691,32522.62498,31019.01642,29638.43064,30168.31356,29080.24028
path.6125,28140,27755.33451,27005.90502,27735.46442,25859.33576,26530.29096,27829.99999,27569.9521,28121.19803,27953.31154,27824.92548
path.6126,28140,28977.97861,30887.84646,32451.79783,33598.40617,34952.50651,36690.02882,37146.87222,35938.76329,38251.49825,39840.19014
path.6127,28140,29162.60872,31604.6104,32773.88777,34808.94903,35170.40384,37873.78442,37314.35349,38852.40162,39286.385,41031.49181
path.6128,28140,27614.2937,26807.81195,27722.7965,29810.17109,31579.80095,33319.83383,35165.93884,34667.65076,35039.01078,36424.40235
path.6129,28140,28728.17655,29179.52519,30249.79577,31785.64762,32295.45686,31686.71057,31266.22859,31437.37291,31165.80454,30651.46751
path.6130,28140,28850.91324,27013.74701,27905.86615,28430.50367,29896.65105,31152.32016,32310.73959,33641.2455,35419.68035,35691.12798
path.6131,28140,27833.3269,29282.73549,31390.5903,32953.7414,33218.86082,34221.34019,34265.20356,33956.09159,36017.1275,38476.3556
path.6132,28140,29054.60308,30231.60293,29501.92131,28720.56283,29515.06622,30253.87855,30049.24889,31360.56888,32545.21649,32384.56891
path.6133,28140,28509.91616,28434.37003,28382.70463,29157.94294,29257.75412,29063.78803,30855.73692,30679.15167,32074.85325,32562.66131
path.6134,28140,28251.55115,31607.12767,30468.7651,27216.70234,26525.65972,26813.83282,26490.40811,26554.71216,27151.00679,28120.92983
path.6135,28140,30327.18379,30747.92093,31328.15288,32670.70034,33503.66837,35748.24383,34583.73843,35940.80588,36712.05544,37764.31524
path.6136,28140,29745.84886,31845.17067,32677.11396,34684.71981,36854.02634,39292.49686,40046.50683,42617.53326,43603.68525,46338.46956
path.6137,28140,28838.10042,28484.12659,31893.63592,32405.06007,34385.32277,35893.53394,37536.50699,36592.78164,37786.45361,38224.09814
path.6138,28140,30331.24346,30475.22583,31049.21007,32430.80701,32499.85166,30984.9955,32709.45264,33051.24434,32846.32136,34498.08777
path.6139,28140,28053.79526,27788.45866,27866.99542,27637.27094,27367.53719,27341.90686,28971.70632,29391.113,31763.20829,33469.03576
path.6140,28140,28067.52411,30009.39665,29992.24019,29117.62067,31118.63763,28861.58292,30941.9029,31741.17535,31018.74524,32370.75062
path.6141,28140,28017.50817,27146.30357,26271.2402,26871.18677,27142.00931,28289.60579,27389.88571,28535.1895,29674.81935,29212.66011
path.6142,28140,26653.86426,28385.06116,28904.5339,27294.79123,27243.66229,29744.24154,30200.85179,31674.7881,30240.50799,30604.89933
path.6143,28140,29908.68671,30686.36151,30593.17101,31255.00948,32462.12734,33149.65295,32883.38026,33331.99217,32508.71455,33642.45552
path.6144,28140,27894.19235,27680.14296,27174.79526,27346.02845,28870.71304,29698.04018,30837.75672,29851.39008,30115.92379,31535.93666
path.6145,28140,27090.79816,27392.59757,27410.16338,27383.41316,28896.11046,31103.46254,32013.59956,31390.18183,31126.83564,32435.3848
path.6146,28140,30994.12473,31566.90654,31085.35295,32537.90209,32790.57045,34294.77907,34033.22704,35340.35117,34868.80496,33247.45906
path.6147,28140,28746.88701,30668.02436,31834.84793,31579.38527,33363.40426,32940.75932,33769.46126,35206.2822,35555.54499,35846.8527
path.6148,28140,27797.98102,28997.57327,28550.2964,27837.24781,27539.07794,29058.57388,30188.12039,30026.44806,32210.47445,33214.89278
path.6149,28140,26331.15036,25663.51141,27940.99045,29429.25432,31910.83348,34992.96259,34903.67683,36156.68735,36309.35602,37918.9257
path.6150,28140,29178.84898,29147.95676,29341.58137,30648.11231,31752.97059,31062.62172,33289.73241,34027.87137,35744.23586,36200.77912
path.6151,28140,28457.62689,30388.79343,31797.97744,32985.82857,33658.92835,34151.27789,33984.79656,35141.07681,36009.74723,35662.47244
path.6152,28140,28165.58275,28041.78012,28631.52382,28328.03057,29178.69035,30241.16458,31253.52235,31025.38954,30471.16743,31357.09635
path.6153,28140,28884.0858,30312.94275,32648.33479,30964.225,31298.97175,31892.52218,33419.55874,31334.4891,32033.47904,31989.17719
path.6154,28140,25998.19065,26284.61333,26170.41666,24880.84734,24751.09441,26931.747,28802.62306,30185.33622,32429.7878,32654.11078
path.6155,28140,28953.80908,29474.92526,31026.71934,33137.77003,33610.48168,35305.27987,37014.98806,37019.2479,37700.77357,37567.07097
path.6156,28140,30346.5263,29825.78517,31801.60232,33766.52478,34830.10778,35290.08661,35522.50857,35603.43366,36680.78935,41183.41263
path.6157,28140,29275.30524,28781.70598,31786.9922,32823.54537,32964.44357,33348.76322,34337.44255,34360.89668,36063.92996,35300.07712
path.6158,28140,28090.0704,29562.46048,29297.16423,29672.26484,32253.98341,34491.86843,36407.69296,36697.96711,37105.42337,39912.31107
path.6159,28140,28382.64583,30175.54117,30804.98175,31042.65418,31128.40545,31324.69447,31932.11771,31676.13045,32520.84348,34902.02471
path.6160,28140,29299.00523,30492.35409,31436.83316,31432.21837,32190.34242,31911.74541,31580.16746,32996.93386,33055.21882,33339.0194
path.6161,28140,27872.84419,29596.27304,28834.38931,30397.39091,30443.54497,32176.33461,33446.36584,32545.30308,33621.71524,36814.43519
path.6162,28140,28875.66599,29895.80305,30877.14553,31981.34862,33590.9879,31056.04192,32546.32339,33385.2063,33049.22443,32276.13519
path.6163,28140,27115.99467,28281.16263,27831.74448,28564.78154,29254.52165,30255.53301,30837.1726,30906.87056,30711.36678,29997.10001
path.6164,28140,28654.79179,28760.08675,27912.78037,28671.95978,31342.45762,33648.57167,34564.86857,36655.198,35827.19956,37875.02502
path.6165,28140,27725.2534,27729.48216,28327.63792,29590.72688,29368.51896,30550.89204,32870.83839,34407.18769,35569.06911,33016.6088
path.6166,28140,30237.29519,30622.39251,29652.82767,31189.42749,32946.67622,32568.92338,34250.68889,34091.84802,34136.11733,34532.09314
path.6167,28140,28905.89058,28640.57119,28865.68847,29637.52835,29053.8273,30479.17066,31273.49756,31806.46865,32694.79888,34112.34433
path.6168,28140,30832.70179,30738.5633,32842.9131,32211.4725,35720.85532,38439.54747,39094.41272,42022.83716,41142.84367,43534.41309
path.6169,28140,27422.21247,29597.91197,30394.17967,29715.22565,30908.73378,32742.04886,32122.44543,32921.0908,36878.51108,37077.79769
path.6170,28140,28587.92415,30491.07625,31559.62109,32355.18584,33473.79955,35887.51804,39124.6608,38838.56733,40305.37417,39918.97158
path.6171,28140,28364.36522,30574.21889,31120.86761,30298.37049,30203.78375,31065.00041,30472.61832,29960.18936,30478.73135,30884.55149
path.6172,28140,29816.67953,29910.79467,29601.62312,30492.94848,30444.4013,31771.75873,32756.32811,32834.0208,32144.27662,32905.15374
path.6173,28140,29899.92993,30817.53678,31129.88312,29112.59201,29631.01813,31715.80244,31617.61886,31755.85592,31326.57581,34865.43036
path.6174,28140,27391.60855,28822.70226,27932.32133,28143.13604,28581.56925,29925.21474,29185.72191,27805.75915,28925.28948,30378.99468
path.6175,28140,27837.53775,28870.84439,28906.55487,29218.88185,29918.45468,31399.64761,32748.83258,32657.11511,34638.29909,35399.99332
path.6176,28140,29234.89582,29840.85847,30197.74719,29269.18311,29182.13212,30703.38116,31479.59898,30629.43592,29692.35442,30703.27364
path.6177,28140,27257.97802,27200.24946,27624.17288,28113.72768,29534.49746,30301.2712,30516.72826,30638.29556,31608.23182,31328.35297
path.6178,28140,29283.09631,29924.66565,29738.60069,30514.42059,31311.11373,31554.57482,31758.16771,33891.70253,34697.96036,36660.6699
path.6179,28140,26999.05216,26613.58823,25295.10521,26902.03501,26162.59766,27187.19103,28281.88523,27944.5572,27230.7869,28650.13071
path.6180,28140,28143.2528,29482.24565,30194.46715,31265.56763,31395.13184,32005.69945,31428.47878,29995.61046,31860.29785,32327.69504
path.6181,28140,28398.23854,29562.75165,29618.1836,29901.75934,29353.14354,30552.1684,32127.16724,32650.26399,33229.82185,31250.09097
path.6182,28140,29690.54123,30913.35995,32039.60961,33765.95965,33926.62739,35276.92566,37389.70418,35363.59935,37336.79227,37908.1805
path.6183,28140,29730.23001,31459.5322,33777.45763,34307.01018,35394.44267,35595.2898,36636.33198,38052.10306,38669.10638,39114.50612
path.6184,28140,29147.02387,30886.7941,31384.44484,32946.42731,33933.87912,34643.70961,36392.44294,34777.36374,34475.88845,36019.98806
path.6185,28140,26549.43657,26792.82496,26079.86567,27288.05224,26817.80541,27310.87212,28684.93741,26785.64667,25257.15322,26664.08734
path.6186,28140,28808.16197,30206.7763,31721.98387,32757.30704,34985.19964,33087.95599,34983.342,36923.07012,36790.57406,37908.692
path.6187,28140,29794.0105,29569.23325,29933.457,30032.97708,31480.34331,29942.09238,30732.52773,31552.45309,33422.63353,35567.85724
path.6188,28140,29570.62977,29979.99336,33584.29932,34916.4354,34957.9199,34269.89241,34186.10268,36941.54074,36387.39603,39137.0813
path.6189,28140,28771.29425,29612.47895,31357.04219,32234.22545,32177.55132,33830.80939,35571.45593,37297.95925,38038.79517,39289.52688
path.6190,28140,29033.78457,28747.55016,30761.61794,29815.47916,29800.6228,29006.23741,29609.19943,29880.04434,30326.6532,33194.65225
path.6191,28140,28862.19241,28630.69609,29183.55076,29665.51727,31209.50525,32259.84433,32821.99148,34038.87985,35963.05763,37820.08502
path.6192,28140,28446.92584,30091.39486,30064.47636,30486.91896,31654.24388,30399.39597,30315.14035,30775.1689,30582.38297,31412.01359
path.6193,28140,28397.64001,27676.63546,27330.07287,27577.05153,27984.27437,28907.65552,29512.34968,29049.10761,30868.00879,32959.38604
path.6194,28140,30113.78654,29200.26172,30328.60323,30418.94247,31874.05338,32927.43778,34304.40252,37136.83754,35774.81049,36225.30346
path.6195,28140,29033.04651,29539.29531,29771.29647,29947.6988,31107.78589,31896.89505,32117.68307,31828.36108,32373.73344,33973.47096
path.6196,28140,29293.42695,31390.4897,30512.55076,30318.14523,30671.00889,31541.18984,31260.9902,33238.51952,33364.12756,33695.02954
path.6197,28140,27971.08558,27385.97768,28135.22403,29118.68812,29807.34347,31537.93616,32292.02547,33762.02879,34925.77992,33587.4549
path.6198,28140,29513.08817,29314.83928,31725.03885,33049.07555,31892.60696,31581.10194,32189.88052,33240.4589,36099.12987,36589.07348
path.6199,28140,26999.56809,27363.58595,25794.03546,26322.00226,28143.22927,27829.17716,28457.27083,30195.50909,31282.89636,30159.75866
path.6200,28140,30476.14895,33129.67039,34591.49112,36882.49818,37623.86886,37618.61678,39807.48746,40585.06005,42068.41908,41668.79196
path.6201,28140,29846.62689,30549.38942,31271.54408,32192.29189,33251.53104,34923.71949,36511.39307,40006.52723,39959.03855,41888.95182
path.6202,28140,30057.72843,31212.75471,31184.9001,31236.01121,31330.84955,31821.13636,30521.28567,30287.57204,31055.6749,31596.03953
path.6203,28140,28822.59836,29994.60643,30930.92137,32520.22505,33666.05404,34552.57148,38263.18442,40378.77043,40422.4879,42058.49692
path.6204,28140,27968.32554,29484.92574,29135.33663,29777.11697,32031.96889,32783.13843,34146.34977,35852.95775,35047.95242,33856.44612
path.6205,28140,29476.15248,30238.28213,31048.62626,33162.09036,34087.23078,33582.2613,35474.64912,35076.44956,36588.91565,39023.83646
path.6206,28140,29959.87264,31123.58434,29290.36628,29773.38209,30487.20696,30968.48401,32619.10086,34855.70759,35037.94925,37618.2999
path.6207,28140,28508.66525,28988.3052,29133.86131,29366.92398,30380.08103,28923.68245,31037.42068,33629.70069,33257.44274,33791.24
path.6208,28140,27484.31561,28432.41825,30345.36125,30354.46727,32925.49256,33145.93375,32787.6026,34382.16294,32740.45816,33864.00239
path.6209,28140,29292.96921,29715.01079,29315.02548,29303.18204,31290.51734,32374.23188,33579.27662,34531.03467,36515.53508,37771.86832
path.6210,28140,28519.34158,27700.6871,27865.48877,28602.14912,30912.88009,32819.45454,35583.48816,35771.69236,34855.38709,33885.36063
path.6211,28140,29296.10571,30971.20808,32963.69813,32692.19825,32885.55431,32734.94413,33316.33671,32498.57349,32667.20898,33785.1035
path.6212,28140,28891.74749,30682.24655,32500.58997,30001.46016,31601.19948,29466.05219,29195.48369,28264.96613,28295.64965,30425.36877
path.6213,28140,28610.26747,28815.43597,31966.45039,33503.17169,37304.27013,37795.09687,36789.91256,37306.98789,37525.78072,39794.02603
path.6214,28140,28277.92219,30758.1557,30565.39851,33146.68894,34766.28658,38332.20866,39812.89713,40324.9569,43438.86173,44223.13844
path.6215,28140,30419.28713,31223.43151,34027.45151,34840.25862,35009.47937,35261.24277,37426.91139,38228.7428,40656.7601,42082.06367
path.6216,28140,28228.8237,29114.46575,30616.12219,30406.93542,33340.34862,33005.99121,33658.79538,33841.57581,35471.24847,34552.02197
path.6217,28140,28761.73707,28682.91556,29581.38559,31198.92574,31542.51462,34028.5889,35411.5379,38081.09541,40259.1813,41682.49563
path.6218,28140,28362.15914,29185.75961,30681.69474,31368.6453,31169.73866,31535.7513,31624.12166,31267.5965,31315.93254,31177.39239
path.6219,28140,29742.68454,29843.83083,30253.55854,29114.79474,26825.07097,27292.52754,26991.46805,27966.02532,28653.64704,28334.03915
path.6220,28140,26891.25146,27842.57081,26831.64497,28097.90689,29576.02152,31464.90879,32896.39752,32504.7209,32659.51685,33413.96141
path.6221,28140,28391.65225,28823.28746,28876.91773,29061.79972,31082.30183,31830.62748,32508.01509,32751.14156,32510.22417,34472.5526
path.6222,28140,27091.14086,28336.14852,28102.72468,28805.14365,29767.29293,30060.21625,31823.85318,31716.80247,31949.14026,33170.19161
path.6223,28140,28564.38814,28359.62598,29322.64579,30863.04073,29646.02584,30457.16958,31913.81691,33230.32033,34493.89721,33792.28798
path.6224,28140,26803.58434,27785.61293,28689.97538,30394.52124,29932.41689,30909.53946,33256.81164,32883.49132,34315.06698,33983.01535
path.6225,28140,27681.78144,28945.45903,29921.23327,29981.13012,32254.50414,32973.34852,32534.06082,32413.18467,35123.26678,35933.65397
path.6226,28140,28854.17751,29443.43313,30323.57006,29464.48047,30065.82649,30476.48842,29532.14821,29990.92083,31515.21516,32818.75595
path.6227,28140,28152.22361,27039.55583,26966.1731,27414.40758,28557.7322,27926.61288,29411.32113,28612.26856,28579.69984,29774.20323
path.6228,28140,28271.54631,28121.93719,29743.70413,29703.97139,29544.32681,30902.19752,31625.92535,31886.92442,34253.86219,34895.0444
path.6229,28140,28089.75914,29150.97935,29545.52443,27814.86461,27954.5463,28339.97523,28616.27002,29136.75966,30846.76737,32526.3218
path.6230,28140,30142.25241,29531.17116,31413.64916,33600.90396,35572.65794,36204.78052,37608.92272,38994.06709,40950.46972,39961.88913
path.6231,28140,30682.55831,32160.96038,32642.25328,33938.38793,35385.54341,36957.70113,37391.1153,39200.44194,40152.42451,42728.15908
path.6232,28140,27466.32843,28030.1825,29273.24748,30180.4057,30662.04976,30656.35522,32127.85285,30305.85884,31152.33327,34104.84931
path.6233,28140,29576.05617,31647.1562,30421.28241,31422.97087,32756.60763,34980.41232,34955.90173,35130.39825,35896.84492,35860.50939
path.6234,28140,28127.85704,28533.65995,27601.55115,29005.81391,29396.44305,29667.54258,31149.73671,30328.48414,31257.85788,31932.52416
path.6235,28140,29829.29325,29140.66411,29200.4294,29792.77854,28801.21285,29523.92201,32242.66068,31968.75341,33235.25925,35757.31125
path.6236,28140,28273.29766,28963.92846,29137.31094,29380.15261,29689.33944,31234.03743,28894.70766,27410.59445,28705.13312,30931.77725
path.6237,28140,30176.93149,29514.61255,30092.52502,30276.85173,31220.58438,32551.14163,34581.19398,36411.6017,35797.00354,37456.02347
path.6238,28140,29548.00248,30220.51116,32545.12659,33546.46663,34607.46483,35802.23912,37642.7513,37171.83969,37325.32685,37947.18799
path.6239,28140,29133.85756,29842.66762,28772.17932,30902.6382,32109.20301,31212.87496,31832.71769,34985.93566,35401.91944,34740.88001
path.6240,28140,27526.13095,29488.36073,30273.15419,31681.80491,31966.31301,32339.59937,32918.48426,34620.88016,36016.91022,32989.92339
path.6241,28140,29498.65796,29196.9848,29428.09286,29987.86712,31032.13344,33102.46676,32714.28704,33576.88629,36345.25708,35858.66941
path.6242,28140,27894.86451,28252.48777,28026.0524,28357.50647,29229.50999,31087.19553,32356.20016,32426.63231,31324.77604,32855.04822
path.6243,28140,28818.21506,30410.92184,29901.10791,30874.43985,31524.51355,31449.98472,32846.92229,33719.51589,32825.96627,31400.64497
path.6244,28140,30481.53787,32619.16498,34075.16056,34747.35198,37252.58851,37958.23399,38818.44986,39408.49872,42266.88906,44760.52785
